| file | runtime_surface | classification | related_issue_ids | migration_target | revisit_lane | reason |
| apps/web-demo/src/utils/date/timezone.ts | window | app-runtime-integration | C-02, C-05 | keep app date/time runtime integration local; avoid browser globals in packages/core | M5 | Existing date/time browser access is classified as app runtime integration. |
| apps/web-demo/src/utils/deviceSync.ts | navigator | app-local-shared-candidate | B-10, C-02, C-05 | split pure breakpoint resolver from app browser listener in M5 | M5 | Existing device sync browser access is classified for future extraction planning. |
| apps/web-demo/src/utils/deviceSync.ts | window | app-local-shared-candidate | B-10, C-02, C-05 | split pure breakpoint resolver from app browser listener in M5 | M5 | Existing device sync browser access is classified for future extraction planning. |
| apps/web-demo/src/utils/http/connection.ts | addEventListener | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | clearInterval | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | clearTimeout | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | fetch | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | navigator | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | removeEventListener | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | setInterval | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | setTimeout | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/connection.ts | window | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/instance.ts | import.meta.env | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/interceptors.ts | document | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | clearTimeout | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | crypto | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | document | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | fetch | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | setTimeout | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/methods.ts | window | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/policies/authRefreshPolicy.ts | fetch | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/policies/notificationPolicy.ts | window | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/uploadManager.ts | addEventListener | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/uploadManager.ts | crypto | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/uploadManager.ts | crypto.subtle | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/uploadManager.ts | removeEventListener | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/http/uploadManager.ts | window | app-runtime-integration | C-02, C-05, D-10 | keep HTTP runtime in app infrastructure/adapters; contracts stay type-only | M5/M7 | Existing HTTP/browser runtime access is classified as app infrastructure. |
| apps/web-demo/src/utils/runtime/e2e.ts | document | app-runtime-integration | C-02, C-05 | keep app runtime/e2e bridge local | M4 | Existing app runtime utility access is classified as app integration. |
| apps/web-demo/src/utils/runtime/e2e.ts | documentElement | app-runtime-integration | C-02, C-05 | keep app runtime/e2e bridge local | M4 | Existing app runtime utility access is classified as app integration. |
| apps/web-demo/src/utils/runtime/e2e.ts | location | app-runtime-integration | C-02, C-05 | keep app runtime/e2e bridge local | M4 | Existing app runtime utility access is classified as app integration. |
| apps/web-demo/src/utils/runtime/e2e.ts | window | app-runtime-integration | C-02, C-05 | keep app runtime/e2e bridge local | M4 | Existing app runtime utility access is classified as app integration. |
| apps/web-demo/src/utils/safeStorage/core.ts | document | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/core.ts | import.meta.env | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/core.ts | location | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/core.ts | window | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/crypto.ts | crypto | app-local-compat-facade | B-05, B-06, B-07, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/crypto.ts | crypto.subtle | app-local-compat-facade | B-05, B-06, B-07, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/piniaSerializer.ts | import.meta.env | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/storageMaintenance.ts | localStorage | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/safeStorage/storageMaintenance.ts | window | app-local-compat-facade | B-05, B-06, C-02, C-05 | split pure codecs/shared helpers from app storage adapter in M5 | M5 | Existing storage runtime access remains app-local compatibility debt. |
| apps/web-demo/src/utils/theme/engine.ts | document | app-local-compat-facade | B-03, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/engine.ts | documentElement | app-local-compat-facade | B-03, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/engine.ts | localStorage | app-local-compat-facade | B-03, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/lottieThemeUtils.ts | document | app-local-shared-candidate | C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/lottieThemeUtils.ts | documentElement | app-local-shared-candidate | C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/lottieThemeUtils.ts | window | app-local-shared-candidate | C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/mode.ts | document | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/mode.ts | documentElement | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/mode.ts | matchMedia | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/mode.ts | window | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/observability.ts | console | app-local-shared-candidate | C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/observability.ts | import.meta.env | app-local-shared-candidate | C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/sizeEngine.ts | document | app-local-shared-candidate | B-04, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/sizeEngine.ts | documentElement | app-local-shared-candidate | B-04, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/sizeEngine.ts | localStorage | app-local-shared-candidate | B-04, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/sizeEngine.ts | window | app-local-shared-candidate | B-04, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/transitions.ts | document | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/transitions.ts | documentElement | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/transitions.ts | matchMedia | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/utils/theme/transitions.ts | window | app-local-shared-candidate | B-11, C-02, C-05 | split pure theme/size/runtime primitives into design-tokens/vue-app-platform in M5 | M5 | Existing theme runtime access is classified as app-local debt. |
| apps/web-demo/src/views/dashboard/index.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/architecture/router-meta/external-link.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/common/constants.vue | navigator | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/common/constants.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/c-scrollbar/index.vue | navigator | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/c-scrollbar/index.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/icons/index.vue | navigator | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/icons/index.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/overview/composables/usePrimeVueScrollSpy.ts | document | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/overview/composables/usePrimeVueScrollSpy.ts | IntersectionObserver | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/prime-dialog/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/advanced/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/advanced/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/api-events/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/basic/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/basic/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/dag/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/dag/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/group/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/group/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/playground/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/playground/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/plugins/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/plugins/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/reactions/index.vue | console | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/reactions/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-form/validation/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-table/advanced/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-table/columns/columns.tsx | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/pro-table/virtual/index.vue | requestAnimationFrame | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/primevue-collection/toast/index.vue | window | web-app-view | C-02, C-05, C-06 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/use-echarts/configs/dynamicChartConfig.ts | console | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/use-echarts/index.vue | clearTimeout | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/use-echarts/index.vue | document | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/components/use-echarts/index.vue | setTimeout | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/hooks/use-auth.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/layout.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/size.vue | document | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/size.vue | documentElement | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/size.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/theme.vue | document | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/theme.vue | documentElement | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/theme.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/system-configuration/unocss.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/example/utils/device-sync.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/components/HeaderActions.vue | addEventListener | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/components/HeaderActions.vue | document | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/components/HeaderActions.vue | removeEventListener | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/components/HeaderActions.vue | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/composables/useLoginSubmit.ts | import.meta.env | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/login/composables/useLoginSubmit.ts | window | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/notfound/403.vue | history | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/notfound/404.vue | history | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| apps/web-demo/src/views/notfound/500.vue | history | web-app-view | C-02, C-05 | keep example/view-specific runtime access app-only; promote reusable logic through future source lane | M4 | Existing view/example runtime access is classified as app view behavior. |
| packages/design-tokens/src/theme-engine/observability.ts | console | violation-candidate | C-01, F-04 | keep tokens runtime-neutral; move diagnostics behind injected logger or remove runtime global | M5/M6 | Existing diagnostics runtime access is classified debt in a runtime-neutral token package. |
| packages/shared-utils/src/createCapabilityBridge.ts | import.meta.env | violation-candidate | C-01 | replace import.meta.env test gate with injected or build-neutral test reset policy | M5/M6 | Existing runtime env access is classified debt in a pure shared utility package. |
| packages/vue-app-platform/src/bootstrap.ts | document | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/bootstrap.ts | documentElement | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/bootstrap.ts | requestAnimationFrame | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/bootstrap.ts | setTimeout | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloader.ts | document | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloader.ts | documentElement | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloader.ts | setTimeout | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloadError.ts | addEventListener | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloadError.ts | console | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloadError.ts | location | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloadError.ts | removeEventListener | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
| packages/vue-app-platform/src/preloadError.ts | window | web-library-package | C-01, C-02, C-05 | keep platform bootstrap primitives guarded or injected; app-specific runtime decisions stay in apps | M5 | Existing frontend platform bootstrap/preloader runtime access is classified as web-library behavior. |
